"`owner_id`"
"2201"
"2866"
"3890"
"4174"
"5015"
"5274"
"4096"
"5992"
"6230"
"6290"
"6492"
"7073"
"7365"
"2146"
"9566"
"2193"
"1146"
"6627"
"10890"
"8853"
"7365"
"13384"
"13583"
"5100"
"14059"
"14085"
"14177"
"14214"
"14417"
"15298"
"15331"
"5260"
"15434"
"15654"
"15903"
"16015"
"16961"
"17208"
"17593"
"15989"
"19435"
"19602"
"19639"
"20251"
"20451"
"17906"
"21174"
"21250"
"640"
"22078"
"9080"
"22941"
"8137"
"23728"
"23381"
"1941"
"9136"
"352"
"25729"
"25763"
"25804"
"1146"
"16990"
"26704"
"27680"
"28214"
"28395"
"28948"
"20722"
"31026"
"10843"
"5902"
"33579"
"32971"
"34866"
"34899"
"22644"
"36284"
"7124"
"20486"
"37256"
"303"
"13191"
"15341"
"21380"
"38198"
"38219"
"13220"
"27663"
"38981"
"39017"
"39049"
"23312"
"39190"
"39220"
"39333"
"39352"
"17568"
"39541"
"41562"
"23343"
"14957"
"6492"
"11682"
"330"
"23583"
"44627"
"44903"
"2069"
"4542"
"48486"
"49354"
"49417"
"49552"
"27507"
"50016"
"50150"
"765"
"1564"
"49975"
"51762"
"52127"
"52225"
"52235"
"52283"
"52486"
"45344"
"13369"
"54096"
"54255"
"49261"
"24321"
"55285"
"52452"
"22182"
"42468"
"56185"
"48981"
"57373"
"59586"
"19175"
"60098"
"16514"
"5091"
"19691"
"61363"
"61583"
"61601"
"7457"
"61988"
"20147"
"8036"
"63634"
"11869"
"63702"
"63881"
"64145"
"992"
"5126"
"29362"
"65050"
"8667"
"66364"
"66894"
"67111"
"67402"
"67543"
"34702"
"9564"
"2038"
"4561"
"6616"
"69490"
"4885"
"70177"
"23304"
"70410"
"13158"
"70605"
"38490"
"9097"
"24300"
"20277"
"72250"
"7639"
"8761"
"17781"
"73431"
"27297"
"33538"
"74277"
"74280"
"9779"
"74576"
"32865"
"51679"
"17212"
"55321"
"10454"
"75395"
"75471"
"1005"
"2823"
"3816"
"76079"
"76524"
"76540"
"4328"
"9714"
"41477"
"77261"
"31465"
"78520"
"74073"
"64335"
"58003"
"38360"
"13542"
"4782"
"61186"
"1960"
"30952"
"83666"
"1889"
"84010"
"13938"
"84543"
"34474"
"85491"
"35145"
"44210"
"86390"
"86921"
"10127"
"69363"
"88054"
"50707"
"88348"
"53993"
"88877"
"34854"
"986"
"91192"
"46217"
"92137"
"41550"
"1954"
"92654"
"93259"
"93355"
"93378"
"27137"
"21438"
"34096"
"94842"
"11304"
"62015"
"95821"
"1889"
"96358"
"97026"
"97225"
"65647"
"97464"
"995"
"19274"
"45438"
"98003"
"3892"
"72208"
"9777"
"99538"
"48405"
"53888"
"100943"
"101223"
"101558"
"22359"
"102201"
"102460"
"21380"
"10256"
"102658"
"67148"
"103528"
"54544"
"20183"
"7169"
"104214"
"29059"
"8394"
"21438"
"105634"
"23225"
"1651"
"107413"
"107544"
"107893"
"42026"
"108278"
"109144"
"25058"
"10071"
"13301"
"109991"
"93368"
"41838"
"29362"
"2556"
"110571"
"79083"
"111384"
"112013"
"112629"
"93974"
"47138"
"8274"
"94889"
"25729"
"5286"
"60039"
"57187"
"115820"
"39356"
"116181"
"7018"
"113389"
"14692"
"117830"
"9957"
"118986"
"11267"
"119060"
"54676"
"119707"
"54852"
"121567"
"44621"
"122856"
"123060"
"123273"
"66910"
"62793"
"6547"
"9295"
"71560"
"124966"
"4484"
"125300"
"33519"
"125559"
"18386"
"125707"
"34448"
"46251"
"1779"
"127020"
"1019"
"127682"
"128046"
"13757"
"23996"
"1199"
"129611"
"14669"
"41753"
"130701"
"112125"
"18222"
"130159"
"8578"
"9854"
"10005"
"93110"
"50226"
"117293"
"19317"
"38751"
"128014"
"14427"
"14955"
"137600"
"12289"
"138529"
"44374"
"32392"
"50707"
"28513"
"1199"
"21815"
"2628"
"5305"
"74366"
"2038"
"42468"
"144753"
"28464"
"85120"
"145369"
"43891"
"52274"
"64430"
"1934"
"1954"
"132853"
"148521"
"5092"
"15462"
"39311"
"11037"
"6535"
"12855"
"5736"
"151126"
"152131"
"7345"
"33914"
"69709"
"47575"
"154411"
"33935"
"2398"
"113238"
"17759"
"6170"
"7345"
"165870"
"4158"
"3573"
"160873"
"207722"
"210587"
"35145"
"140361"
"50653"
"221124"
"227290"
"230963"
"10636"
"125749"
"96142"
"5827"
"67166"
"1570"
"163774"
"245974"
"132126"
"125709"
"252189"
"148748"
"253649"
"32855"
"24303"
"13369"
"5800"
"260240"
"95049"
"76530"
"36572"
"41880"
"31750"
"265216"
"120676"
"44150"
"268046"
"159460"
"84320"
"11213"
"74488"
"137767"
"26154"
"42979"
"39020"
"76757"
"279339"
"113082"
"13588"
"289127"
"290467"
"5823"
"96640"
"34465"
"19723"
"48586"
"966"
"143586"
"30340"
"302592"
"45848"
"33272"
"8370"
"114941"
"54924"
"44166"
"110419"
"203006"
"53461"
"148521"
"17645"
"6159"
"15797"
"68901"
"323255"
"51256"
"2823"
"227694"
"4578"
"58149"
"90402"
"142"
"28117"
"126869"
"329695"
"219194"
"7264"
"172032"
"47690"
"157625"
"4328"
"332941"
"154240"
"23225"
"145138"
"133096"
"286524"
"63123"
"335835"
"14113"
"132130"
"52349"
"86792"
"392"
"179960"
"201531"
"325946"
"26637"
"81124"
"75627"
"45449"
"315309"
"2710"
"60088"
"96142"
"359059"
"371006"
"371116"
"103634"
"378258"
"1146"
"75873"
"16499"
"105128"
"42499"
"380515"
"188366"
"100921"
"9322"
"3569"
"38849"
"2823"
"42503"
"17340"
"364379"
"94598"
"5305"
"34647"
"16110"
"129360"
"10502"
"177330"
"6535"
"237098"
"63419"
"76001"
"4764"
"65371"
"110731"
"103160"
"46039"
"16507"
"2823"
"341085"
"139709"
"10488"
"49134"
"15459"
"153702"
"127357"
"404293"
"4328"
"17759"
"123569"
"333986"
"16700"
"354090"
"2426"
"128588"
"21071"
"16462"
"31802"
"6503"
"413121"
"8137"
"17746"
"398980"
"184388"
"158941"
"108819"
"402192"
"37905"
"419428"
"5819"
"17224"
"294508"
"252132"
"204671"
"103071"
"5330"
"397295"
"422878"
"112158"
"227962"
"17542"
"7504"
"32855"
"68929"
"6952"
"5966"
"48022"
"419103"
"19444"
"401260"
"99022"
"187041"
"100213"
"433298"
"18574"
"93431"
"13191"
"321949"
"40028"
"115667"
"18860"
"64356"
"52462"
"115458"
"2367"
"37800"
"252220"
"381414"
"6691"
"137758"
"262390"
"119791"
"52887"
"76100"
"448016"
"177467"
"2628"
"8342"
"20137"
"364234"
"39597"
"54010"
"74403"
"2552"
"19204"
"67737"
"160179"
"11371"
"24321"
"17645"
"64446"
"4828"
"27663"
"93424"
"301757"
"328067"
"109335"
"232230"
"67752"
"10016"
"74655"
"114344"
"191668"
"479977"
"5800"
"20466"
"483600"
"6535"
"250215"
"488930"
"72078"
"112398"
"489964"
"18653"
"28453"
"375957"
"495047"
"495111"
"263939"
"17781"
"442872"
"61359"
"264662"
"498509"
"44435"
"509846"
"1990"
"510370"
"515484"
"164390"
"93272"
"24272"
"3730"
"225800"
"3730"
"21815"
"132290"
"530072"
"22398"
"172695"
"26102"
"25729"
"76717"
"454155"
"46692"
"3871"
"97542"
"2997"
"99602"
"7059"
"126286"
"8687"
"526321"
"240152"
"36128"
"53352"
"568846"
"9363"
"55616"
"94590"
"8422"
"5742"
"45982"
"181809"
"3336"
"24088"
"136705"
"597166"
"549767"
"31163"
"14680"
"620210"
"190927"
"74836"
"1412"
"4285"
"100781"
"13588"
"285672"
"6936"
"37318"
"18188"
"117124"
"95049"
"128298"
"424269"
"16040"
"42454"
"673460"
"624106"
"677388"
"95939"
"93536"
"686113"
"54417"
"208403"
"94989"
"172880"
"256027"
"8137"
"9043"
"439803"
"8274"
"113754"
"23125"
"70581"
"279717"
"87582"
"499873"
"95939"
"60798"
"60798"
"44901"
"511024"
"33442"
"211486"
"123654"
"29218"
"755893"
"32971"
"17470"
"117830"
"781421"
"9642"
"474817"
"444970"
"2163"
"597188"
"11703"
"640728"
"104157"
"4141"
"839207"
"810816"
"6476"
"157680"
"861919"
"861643"
"18347"
"243276"
"113827"
"321403"
"23559"
"50626"
"48207"
"924557"
"49554"
"7281"
"41955"
"348687"
"42468"
"121143"
"27559"
"636722"
"931819"
"30212"
"916612"
"66132"
"33325"
"32154"
"858509"
"42468"
"589597"
"76630"
"635535"
"9314"
"7458"
"30212"
"980627"
"931361"
"10947"
"129214"
"71560"
"19317"
"29662"
"75065"
"977626"
"1012454"
"769312"
"8137"
"16406"
"40782"
"24130"
"29284"
"68648"
"290324"
"37983"
"72193"
"147518"
"64380"
"23250"
"41448"
"51565"
"44896"
"1046052"
"56446"
"13369"
"252506"
"4293"
"2199"
"44487"
"61075"
"26107"
"1121334"
