lucene/core/src/java/org/apache/lucene/search/BooleanQuery.java_4967543d68357626ab3c1ddf65c29f1f772adbe9,8,3,11,34.04255319148936,1
lucene/highlighter/src/test/org/apache/lucene/search/vectorhighlight/FieldQueryTest.java_048c4f527f38e8ab935170890274161f257a896a,0,7,7,30.0,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/geo3d/GeoPolygonFactory.java_4412ea56b890271f783b0ba75f5209a7b7c0689c,0,1,1,100.0,1
lucene/core/src/test/org/apache/lucene/index/TestIndexableField.java_048c4f527f38e8ab935170890274161f257a896a,5,4,9,41.37931034482759,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/geo3d/GeoSizeable.java_594baa6351eb19515efc5b46f6ec35cb34645149,0,1,1,100.0,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/geo3d/GeoPath.java_cc2310f042ceffa8408b1368d3701779543dd355,0,1,1,100.0,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/geo3d/Vector.java_4412ea56b890271f783b0ba75f5209a7b7c0689c,0,1,1,100.0,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/geo3d/GeoWideRectangle.java_4412ea56b890271f783b0ba75f5209a7b7c0689c,0,1,1,100.0,1
lucene/spatial/src/test/org/apache/lucene/spatial/spatial4j/Geo3dShapeRectRelationTest.java_4412ea56b890271f783b0ba75f5209a7b7c0689c,0,1,1,100.0,1
lucene/core/src/test/org/apache/lucene/search/TestConjunctions.java_048c4f527f38e8ab935170890274161f257a896a,0,4,4,42.857142857142854,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/geo3d/GeoDegenerateLongitudeSlice.java_4412ea56b890271f783b0ba75f5209a7b7c0689c,0,1,1,100.0,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/geo3d/GeoPath.java_9d78eea0e6fb0c92d49a651c5d9f6346f73b005c,0,1,1,100.0,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/package-info.java_707b2fa5bad5e43b6f4356a1f431ffe362df245d,0,1,1,5.263157894736842,1
lucene/sandbox/src/java/org/apache/lucene/bkdtree/BKDPointInBBoxQuery.java_048c4f527f38e8ab935170890274161f257a896a,0,1,1,100.0,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/geo3d/GeoPoint.java_49fa948c88d487f9d2d0fb3932d54c6dd8e62d82,0,1,1,5.263157894736842,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/geo3d/GeoMembershipShape.java_594baa6351eb19515efc5b46f6ec35cb34645149,0,1,1,100.0,1
lucene/test-framework/src/java/org/apache/lucene/search/QueryUtils.java_94fc21d5d8ed8453f9321bcf5cd0cd1728a1ed9e,3,6,9,32.432432432432435,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/geo3d/GeoBaseExtendedShape.java_f7ae502cb7675776398fb8045d87f38238cdd0a6,0,1,1,100.0,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/geo3d/GeoDistance.java_4412ea56b890271f783b0ba75f5209a7b7c0689c,0,0,0,0.0,1
lucene/core/src/java/org/apache/lucene/search/TermQuery.java_6b0a2d6b1cac0b7d9083e5caa0e7055903d55644,3,4,7,33.33333333333333,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/geo3d/GeoSouthRectangle.java_594baa6351eb19515efc5b46f6ec35cb34645149,0,1,1,100.0,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/geo3d/GeoCompositeMembershipShape.java_594baa6351eb19515efc5b46f6ec35cb34645149,0,1,1,100.0,1
lucene/core/src/java/org/apache/lucene/codecs/PostingsFormat.java_ab8dac54e97f02dbd77542c3a54e819172c9d731,0,6,6,40.0,1
solr/core/src/java/org/apache/solr/handler/component/QueryComponent.java_048c4f527f38e8ab935170890274161f257a896a,0,7,7,40.0,1
lucene/core/src/java/org/apache/lucene/search/DocValuesTermsQuery.java_c99b68bffdecf3a329500a17a2bd594c9f7ffe06,0,3,3,40.0,1
lucene/core/src/test/org/apache/lucene/search/TestPrefixInBooleanQuery.java_048c4f527f38e8ab935170890274161f257a896a,0,5,5,37.5,1
lucene/spatial/src/test/org/apache/lucene/spatial/spatial4j/geo3d/PlaneTest.java_4412ea56b890271f783b0ba75f5209a7b7c0689c,0,1,1,100.0,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/geo3d/package-info.java_707b2fa5bad5e43b6f4356a1f431ffe362df245d,0,1,1,100.0,1
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/builders/MatchNoDocsQueryNodeBuilder.java_048c4f527f38e8ab935170890274161f257a896a,0,2,2,50.0,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/geo3d/GeoRectangle.java_aea3569525bd2bb536b2eaeb0817183dfc28c6cf,0,1,1,100.0,1
lucene/analysis/common/src/test/org/apache/lucene/analysis/shingle/ShingleAnalyzerWrapperTest.java_048c4f527f38e8ab935170890274161f257a896a,0,8,8,35.294117647058826,1
lucene/core/src/java/org/apache/lucene/search/DocValuesRangeQuery.java_c99b68bffdecf3a329500a17a2bd594c9f7ffe06,0,3,3,60.0,1
solr/core/src/java/org/apache/solr/schema/CurrencyField.java_048c4f527f38e8ab935170890274161f257a896a,5,7,12,20.588235294117645,1
lucene/spatial/src/test/org/apache/lucene/spatial/spatial4j/Geo3dShapeRectRelationTest.java_fc2d5dba3009b03288135654fed6620f47531591,0,1,1,100.0,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/geo3d/GeoWorld.java_4412ea56b890271f783b0ba75f5209a7b7c0689c,0,1,1,100.0,1
lucene/queryparser/src/java/org/apache/lucene/queryparser/simple/SimpleQueryParser.java_048c4f527f38e8ab935170890274161f257a896a,0,2,2,75.0,1
lucene/queries/src/test/org/apache/lucene/queries/function/TestLongNormValueSource.java_94fc21d5d8ed8453f9321bcf5cd0cd1728a1ed9e,0,3,3,50.0,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/geo3d/GeoArea.java_4412ea56b890271f783b0ba75f5209a7b7c0689c,0,1,1,100.0,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/geo3d/GeoWideLongitudeSlice.java_594baa6351eb19515efc5b46f6ec35cb34645149,0,1,1,100.0,1
lucene/core/src/java/org/apache/lucene/util/NamedSPILoader.java_ab8dac54e97f02dbd77542c3a54e819172c9d731,0,5,5,41.66666666666667,1
lucene/spatial/src/java/org/apache/lucene/spatial/spatial4j/geo3d/GeoCircle.java_cc2310f042ceffa8408b1368d3701779543dd355,0,1,1,100.0,1
lucene/core/src/test/org/apache/lucene/search/TestNeedsScores.java_048c4f527f38e8ab935170890274161f257a896a,0,2,2,60.0,1
